序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
137,603929,亚翔集成,138.78,10.0,12.62,45006.0,611966252.0,10.23,138.78,125.88,125.88,126.16,0.53,2.11,50.19,15.86,29610100800.0,29610100800.0,0.0,0.0,260.65,45.32
138,002353,杰瑞股份,84.14,10.0,7.65,288148.0,2338264877.39,9.07,84.14,77.2,80.0,76.49,1.81,4.16,35.74,3.89,86147229789.0,58329540905.0,0.0,0.0,64.72,18.79
139,002465,海格通信,26.62,10.0,2.42,6420727.0,17005413910.24,4.96,26.62,25.42,26.62,24.2,1.37,25.91,-282.86,5.49,66066419696.0,65961354842.0,0.0,0.0,127.13,69.02
140,002718,友邦吊顶,68.56,10.0,6.23,76539.0,511440642.91,7.77,68.56,63.72,63.72,62.33,0.75,14.04,588.02,9.66,8874943156.0,3736923818.0,0.0,0.0,187.95,90.76
141,002478,常宝股份,8.92,9.99,0.81,624455.0,539235791.24,9.99,8.92,8.11,8.11,8.11,1.71,8.64,15.36,1.36,8035173714.0,6446697527.0,0.0,0.0,47.19,5.31
142,002707,众信旅游,8.26,9.99,0.75,1177837.0,957707320.45,6.92,8.26,7.74,7.75,7.51,3.36,14.27,90.84,8.76,8117226173.0,6816211679.0,0.0,0.0,18.17,14.88
143,002115,三维通信,19.59,9.99,1.78,76013.0,148909760.85,0.0,19.59,19.59,19.59,17.81,0.06,1.01,4147.79,7.66,15887320194.0,14735510472.0,0.0,0.0,63.8,53.77
144,003007,直真科技,59.77,9.99,5.43,253001.0,1481197265.77,11.5,59.77,53.52,55.0,54.34,3.13,35.19,-95.87,7.25,6085781400.0,4296724004.0,0.0,0.0,76.05,60.28
145,002054,德美化工,8.81,9.99,0.8,420330.0,359813273.01,9.74,8.81,8.03,8.03,8.01,1.26,10.94,39.23,1.68,4247437132.0,3386349644.0,0.0,0.0,10.68,19.38
146,002044,美年健康,8.15,9.99,0.74,3199065.0,2606516997.41,2.02,8.15,8.0,8.15,7.41,2.23,8.26,461.36,4.03,31901169472.0,31574955160.0,0.0,0.0,59.49,54.36
147,603280,南方路机,41.83,9.99,3.8,90839.0,363562292.0,9.86,41.83,38.08,38.1,38.03,3.26,32.51,44.17,3.34,4534650881.0,1168799931.0,0.0,0.0,14.7,11.84
148,603881,数据港,38.52,9.99,3.5,1265441.0,4790238856.0,7.48,38.52,35.9,35.9,35.02,1.86,17.62,173.16,8.38,27671882001.0,27671882001.0,0.0,0.0,18.71,26.59
149,002609,捷顺科技,12.11,9.99,1.1,772574.0,915852781.02,10.81,12.11,10.92,10.92,11.01,2.7,16.82,81.63,3.24,7792044365.0,5563336313.0,0.0,0.0,29.52,30.36
150,002519,银河电子,11.46,9.98,1.04,4531694.0,5020549601.21,10.27,11.46,10.39,10.39,10.42,2.81,40.51,-241.1,5.62,12908898091.0,12821281383.0,0.0,0.0,151.32,76.85
151,002716,湖南白银,9.92,9.98,0.9,3897003.0,3804724731.22,6.87,9.92,9.3,9.3,9.02,1.19,16.76,132.47,8.32,28005039368.0,23062553962.0,0.0,0.0,37.02,43.35
152,002446,盛路通信,13.34,9.98,1.21,2508010.0,3298020902.69,8.41,13.34,12.32,12.32,12.13,1.48,29.58,108.94,4.8,12211645758.0,11309349129.0,0.0,0.0,60.72,27.17
153,603458,勘设股份,13.11,9.98,1.19,207690.0,268168445.0,11.83,13.11,11.7,11.81,11.92,0.91,6.78,-22.8,1.41,4013292379.0,4013292379.0,0.0,0.0,52.8,30.84
154,000593,德龙汇能,17.41,9.98,1.58,728848.0,1239114378.1,7.58,17.41,16.21,16.41,15.83,2.41,20.33,188.99,7.14,6243765867.0,6241191972.0,0.0,0.0,142.82,55.45
155,002131,利欧股份,9.93,9.97,0.9,6120675.0,5945085039.08,5.76,9.93,9.41,9.5,9.03,0.73,10.46,85.64,5.09,67243762521.0,58087757751.0,0.0,0.0,101.42,76.06
156,002235,安妮股份,11.47,9.97,1.04,569933.0,637515240.84,9.3,11.47,10.5,10.54,10.43,0.77,10.3,-3594.39,8.85,6647694097.0,6349543124.0,0.0,0.0,56.48,10.93
157,920130,立方控股,30.88,9.97,2.8,97933.0,296878974.03,16.74,32.0,27.3,27.3,28.08,1.2,17.5,-150.22,5.57,2848471128.0,1727913745.0,0.59,0.23,26.97,6.63
158,600785,新华百货,15.55,9.97,1.41,136197.0,208905429.0,7.85,15.55,14.44,14.8,14.14,1.22,6.04,24.48,1.53,3508566404.0,3508566404.0,0.0,0.0,19.62,14.76
159,600724,宁波富达,6.62,9.97,0.6,227812.0,147266821.0,10.8,6.62,5.97,6.02,6.02,1.26,1.58,42.45,3.35,9567495890.0,9565520436.0,0.0,0.0,27.8,14.93
160,603056,德邦股份,15.44,9.97,1.4,23964.0,37000030.0,0.0,15.44,15.44,15.44,14.04,0.55,0.24,-42.44,1.95,15663808775.0,15663808775.0,0.0,0.0,1.65,12.95
161,002153,石基信息,14.67,9.97,1.33,172116.0,252494641.44,0.0,14.67,14.67,14.67,13.34,0.2,1.08,1419.11,5.75,40037273647.0,23468535005.0,0.0,0.0,49.69,35.46
162,000516,国际医学,6.19,9.95,0.56,4462990.0,2722243973.79,7.64,6.19,5.76,5.86,5.63,2.54,20.24,-35.4,4.15,13858770901.0,13648060305.0,0.0,0.0,28.16,44.29
163,920026,卓兆点胶,41.98,9.95,3.8,51505.0,210628640.91,13.41,43.45,38.33,38.4,38.18,2.54,13.84,63.51,5.65,3445602787.0,1562269748.0,-0.05,-0.52,6.96,18.25
164,002361,神剑股份,18.12,9.95,1.64,3073785.0,5417050422.14,8.07,18.13,16.8,17.3,16.48,1.03,37.99,426.27,7.79,17232753638.0,14661308470.0,-0.06,0.06,184.46,26.36
165,002218,拓日新能,5.09,9.94,0.46,812515.0,407286657.46,9.72,5.09,4.64,4.64,4.63,0.47,5.84,-49.52,1.77,7192274594.0,7087307087.0,0.0,0.0,42.58,17.28
166,688258,卓易信息,164.0,9.92,14.8,180908.0,2988499396.0,24.16,179.04,143.0,149.21,149.2,1.77,14.93,334.09,22.7,19867326868.0,19867326868.0,-0.61,3.22,170.45,114.18
167,601992,金隅集团,2.34,9.86,0.21,7155882.0,1665007395.0,9.86,2.34,2.13,2.34,2.13,4.26,8.59,-13.15,0.62,24985984454.0,19501930338.0,0.0,0.0,35.26,40.12
168,600676,交运股份,9.03,9.85,0.81,1539582.0,1367042399.0,15.09,9.04,7.8,9.04,8.22,7.88,14.97,-242.02,1.81,9287291284.0,9287291284.0,-0.11,0.0,38.07,53.57
169,002354,天娱数科,8.5,9.82,0.76,5570805.0,4655653580.32,10.47,8.51,7.7,7.7,7.74,2.45,34.26,247.01,10.95,14063979470.0,13820415872.0,0.0,0.0,31.38,33.44
170,688560,明冠新材,18.99,9.77,1.69,250523.0,464526855.0,16.71,19.9,17.01,17.08,17.3,2.06,12.45,-38.84,1.44,3822723423.0,3822723423.0,0.16,0.58,36.23,32.89
171,000551,创元科技,15.6,9.24,1.32,811332.0,1225981483.97,10.5,15.71,14.21,14.27,14.28,1.42,16.8,25.96,2.69,7561835518.0,7534524738.0,0.06,0.84,40.92,6.12
172,603215,比依股份,22.73,9.17,1.91,243662.0,549027623.0,9.32,22.9,20.96,21.03,20.82,3.48,13.01,44.37,3.52,4271865994.0,4255701077.0,0.13,0.31,16.27,3.13
173,920090,同辉信息,8.73,9.13,0.73,507003.0,435914782.24,23.0,9.35,7.51,7.54,8.0,1.91,37.46,-31.8,27.1,1740181857.0,1181582802.0,-0.23,0.11,28.57,37.48
174,301012,扬电科技,30.05,9.11,2.51,306836.0,920356539.72,16.16,31.83,27.38,27.66,27.54,3.01,15.58,128.0,5.08,5918652868.0,5918652868.0,0.03,0.07,33.97,13.61
175,002842,翔鹭钨业,17.4,9.09,1.45,742863.0,1287382564.58,9.66,17.55,16.01,16.01,15.95,1.54,27.67,82.47,5.1,5692800143.0,4671244177.0,0.0,-0.17,68.44,20.33
176,300925,法本信息,25.58,8.99,2.11,659048.0,1657381747.73,15.42,27.3,23.68,23.7,23.47,2.18,18.85,96.8,5.0,10966374813.0,8941389571.0,0.0,0.12,9.46,20.43
177,301299,卓创资讯,67.94,8.95,5.58,99200.0,675559943.2,16.84,72.77,62.27,62.34,62.36,3.15,16.43,62.13,6.91,4102255246.0,4102255246.0,-0.03,-0.29,27.01,24.94
178,300349,金卡智能,21.0,8.92,1.72,604593.0,1224513081.96,9.91,21.28,19.37,19.37,19.28,1.69,16.37,31.74,1.97,8761479573.0,7755439881.0,0.33,0.72,53.4,34.36
179,601858,中国科传,24.09,8.86,1.96,569008.0,1349887756.0,12.52,24.34,21.57,21.57,22.13,2.69,7.2,46.02,3.47,19043145000.0,19043145000.0,0.0,-0.9,28.0,32.73
180,300051,琏升科技,8.65,8.81,0.7,824024.0,703520927.29,18.24,9.28,7.83,7.87,7.95,1.39,22.41,-26.78,19.87,3217953019.0,3180397530.0,-0.23,1.41,34.74,34.11
181,688195,腾景科技,187.32,8.78,15.12,147430.0,2678879468.0,14.5,196.09,171.12,174.98,172.2,1.68,11.4,284.82,25.09,24229842000.0,24229842000.0,0.02,-0.36,91.93,10.48
182,301191,菲菱科思,119.3,8.75,9.6,65913.0,760535247.9,11.29,120.88,108.5,109.7,109.7,1.72,12.63,132.86,4.98,8272500600.0,6227267092.0,-0.01,-0.04,28.46,10.96
183,920415,恒拓开源,17.79,8.74,1.43,181149.0,314582429.75,17.18,18.74,15.93,15.93,16.36,1.96,16.75,319.57,4.66,2499699354.0,1924401957.0,0.0,0.62,13.17,26.26
184,300468,四方精创,38.38,8.73,3.08,1049318.0,3994835104.48,12.72,39.5,35.01,35.01,35.3,2.1,19.81,228.35,12.37,20366319175.0,20333496215.0,0.03,0.05,3.37,-1.16
185,002657,中科金财,32.27,8.65,2.57,849882.0,2697042412.22,10.34,32.67,29.6,29.6,29.7,2.45,25.29,-73.55,6.31,10973477879.0,10846400071.0,0.03,-0.03,0.91,8.07
186,301231,荣信文化,48.4,8.64,3.85,180319.0,865008077.52,19.53,51.5,42.8,43.3,44.55,1.18,33.45,-601.33,4.86,4084960000.0,2608723700.0,0.46,-0.19,89.8,55.73
187,000960,锡业股份,40.0,8.61,3.17,698140.0,2737994728.35,7.25,40.48,37.81,37.85,36.83,1.12,4.24,28.29,3.3,65832078080.0,65832078080.0,0.0,0.25,81.24,43.47
188,603225,新凤鸣,21.5,8.53,1.69,269036.0,569058260.0,7.17,21.62,20.2,20.2,19.81,1.83,1.78,28.29,1.87,32777946325.0,32585562175.0,0.05,0.94,42.95,10.48
189,301101,明月镜片,46.98,8.45,3.66,174603.0,830229340.62,13.71,49.9,43.96,43.97,43.32,2.93,9.15,47.62,5.51,9467038458.0,8969273613.0,0.06,0.15,19.27,13.4
190,688618,三旺通信,36.64,8.43,2.85,76711.0,277529428.0,9.23,37.77,34.65,35.09,33.79,1.32,6.97,86.83,4.6,4037201483.0,4032153151.0,0.03,0.11,52.03,37.43
191,300677,英科医疗,41.41,8.37,3.2,334312.0,1352508030.89,13.22,42.55,37.5,38.15,38.21,2.84,7.18,22.01,1.49,27130330598.0,19280361583.0,-0.02,-0.02,-1.43,6.45
192,001260,坤泰股份,23.86,8.36,1.84,183849.0,422169393.36,10.31,24.2,21.93,22.03,22.02,6.08,57.91,55.1,3.32,2743900000.0,757555000.0,0.0,0.34,20.14,18.59
193,300560,中富通,18.97,8.28,1.45,501809.0,929510963.06,8.22,19.12,17.68,17.78,17.52,1.83,26.84,203.01,4.49,4358236509.0,3546721971.0,0.11,0.32,47.28,17.39
194,300617,安靠智电,41.96,8.28,3.21,253731.0,1097795259.32,11.61,45.79,41.29,42.81,38.75,4.19,18.05,71.35,2.39,7022432146.0,5897869948.0,0.17,0.5,17.9,31.54
195,603309,维力医疗,14.55,8.26,1.11,300664.0,434998662.0,10.19,14.78,13.41,13.5,13.44,1.91,10.3,16.62,2.26,4246729132.0,4246729132.0,0.0,0.28,9.48,8.66
196,600769,祥龙电业,13.83,8.13,1.04,251551.0,340579844.0,8.91,13.98,12.84,12.88,12.79,2.92,6.71,226.0,43.15,5185934676.0,5185934676.0,0.36,0.0,3.29,14.87
197,600126,杭钢股份,9.59,8.12,0.72,2910966.0,2772078122.0,10.6,9.76,8.82,8.82,8.87,3.4,8.62,241.45,1.66,32387243306.0,32387243306.0,-0.1,-0.21,7.03,17.52
198,603171,税友股份,88.57,8.01,6.57,163185.0,1439792448.0,11.41,90.2,80.84,80.84,82.0,1.62,4.02,244.42,14.26,35989976650.0,35949677300.0,-0.46,0.08,91.5,60.66
199,920075,柏星龙,32.25,8.0,2.39,72344.0,229904141.28,13.19,33.01,29.07,29.07,29.86,1.89,20.74,64.23,5.21,2090283750.0,1124843364.0,-0.19,0.4,9.25,21.7
200,603130,云中马,61.28,8.0,4.54,43045.0,257483803.0,8.85,61.83,56.81,57.02,56.74,1.05,3.13,125.2,6.17,8426870176.0,8426870176.0,-0.03,0.25,40.33,8.17
201,600498,烽火通信,47.86,7.99,3.54,3616828.0,16678136494.0,18.8,48.75,40.42,45.88,44.32,1.77,28.44,95.09,3.89,65001895689.0,60859802884.0,0.0,1.79,85.29,49.19
202,603232,格尔软件,27.16,7.99,2.01,595067.0,1601297243.0,10.02,27.67,25.15,25.15,25.15,1.65,25.73,-72.89,4.72,6357672416.0,6282107864.0,0.04,-0.07,64.51,18.34
203,601900,南方传媒,16.53,7.97,1.22,767247.0,1247722711.0,10.65,16.84,15.21,15.21,15.31,2.49,8.7,12.85,1.69,14578965654.0,14578965654.0,0.18,0.85,20.92,23.27
204,688777,中控技术,68.3,7.95,5.03,859347.0,5996925506.0,9.14,72.78,67.0,68.0,63.27,2.06,10.97,93.9,5.3,54038244694.0,53494046481.0,-0.31,-0.09,29.48,38.43
205,002640,跨境通,5.04,7.92,0.37,4125947.0,2058547577.67,11.35,5.14,4.61,4.63,4.67,4.05,26.65,-350.03,9.2,7852528303.0,7803240505.0,0.0,0.2,4.35,11.26
206,001216,华瓷股份,19.89,7.92,1.46,255317.0,492638962.41,10.47,20.26,18.33,18.45,18.43,2.4,10.4,19.88,2.77,5009628663.0,4884053128.0,0.1,0.56,27.99,16.25
207,300432,富临精工,20.17,7.92,1.48,2140657.0,4456376595.16,12.04,22.11,19.86,20.05,18.69,2.55,12.66,79.57,7.51,34485864081.0,34098508287.0,0.15,0.1,9.74,20.78
208,300444,双杰电气,13.65,7.91,1.0,2417886.0,3083573940.45,13.99,13.65,11.88,12.46,12.65,2.31,38.91,65.37,6.12,10901232479.0,8482747441.0,0.07,2.25,55.82,41.74
209,603285,键邦股份,27.35,7.89,2.0,138745.0,380167546.0,7.53,27.89,25.98,25.98,25.35,4.89,22.27,30.7,2.61,4376000000.0,1703816933.0,-0.11,-0.33,8.53,12.27
210,300561,*ST汇科,23.67,7.89,1.73,216220.0,506026829.11,14.13,24.79,21.69,21.7,21.94,1.25,8.97,3834.42,12.95,7766315768.0,5705832777.0,0.0,0.17,53.1,60.91
211,002223,鱼跃医疗,45.4,7.84,3.3,496826.0,2240687359.27,9.52,46.31,42.3,42.3,42.1,2.5,5.28,23.28,3.42,45512452577.0,42683180646.0,0.0,-0.33,24.55,18.82
212,920163,方大新材,16.4,7.82,1.19,25255.0,39476521.73,9.34,16.4,14.98,15.25,15.21,3.22,4.23,54.54,4.35,2110928624.0,980014554.0,2.12,3.8,4.73,13.34
213,605588,冠石科技,58.19,7.8,4.21,65029.0,370599094.0,10.26,59.18,53.64,54.49,53.98,1.77,8.9,-170.45,4.17,4275114616.0,4253663455.0,-0.02,-0.12,4.28,15.25
214,688283,坤恒顺维,48.92,7.78,3.53,51544.0,242320358.0,12.82,49.49,43.67,45.93,45.39,0.91,4.23,170.63,6.16,5958456000.0,5958456000.0,-0.14,0.2,57.15,21.39
215,688525,佰维存储,145.9,7.77,10.52,454547.0,6748398125.0,10.92,155.0,140.22,148.0,135.38,1.89,9.73,1680.67,14.43,68154516489.0,68154516489.0,0.08,0.25,40.22,27.1
216,300034,钢研高纳,22.21,7.76,1.6,831223.0,1828459538.49,13.0,23.27,20.59,20.76,20.61,1.53,10.84,106.58,4.64,17700516314.0,17027208948.0,0.14,0.23,38.47,13.43
217,301611,珂玛科技,120.39,7.76,8.67,178075.0,2132471678.0,11.94,126.18,112.84,112.84,111.72,0.8,12.15,161.0,30.4,52490040000.0,17647089808.0,0.0,-0.5,122.12,40.43
218,920039,国义招标,12.94,7.74,0.93,64746.0,81370489.53,8.33,12.98,11.98,12.01,12.01,2.2,4.21,50.61,3.73,1990430800.0,1990429506.0,0.0,0.54,1.73,15.12
219,300257,开山股份,16.0,7.74,1.15,218162.0,338085571.15,8.28,16.04,14.81,14.85,14.85,1.93,2.29,39.21,2.41,15898160288.0,15275043200.0,-0.06,0.13,3.96,13.88
220,000426,兴业银锡,50.38,7.74,3.62,1009967.0,5013337744.54,5.28,50.68,48.21,48.52,46.76,1.18,5.69,49.19,9.77,89456528531.0,89434851276.0,0.0,0.18,61.32,41.52
221,603859,能科科技,58.59,7.66,4.17,399205.0,2328970214.0,8.71,59.86,55.12,56.0,54.42,1.41,16.31,65.14,4.7,14336838302.0,14336838302.0,0.17,0.24,37.76,39.33
222,300836,佰奥智能,62.27,7.66,4.43,52330.0,313822183.46,8.25,62.27,57.5,59.0,57.84,2.85,8.28,85.3,10.12,5771532935.0,3936076550.0,0.19,0.57,23.92,13.42
223,002534,西子洁能,17.6,7.65,1.25,415725.0,715296470.35,8.75,17.7,16.27,16.51,16.35,2.23,5.04,62.5,2.76,14712459115.0,14515454430.0,0.0,0.0,7.06,4.95
224,601212,白银有色,7.05,7.63,0.5,4967048.0,3445552025.0,7.48,7.15,6.66,6.7,6.55,1.47,6.71,-182.21,3.38,52203660303.0,52203660303.0,0.0,0.57,19.9,20.51
225,300078,思创医惠,6.11,7.57,0.43,3883072.0,2384442202.88,14.79,6.55,5.71,5.84,5.68,2.91,34.88,-1075.7,11.82,6830199325.0,6802673274.0,0.0,0.49,80.77,37.92
226,600633,浙数文化,17.39,7.54,1.22,2025744.0,3485267432.0,11.69,17.79,15.9,15.97,16.17,3.12,15.97,30.93,2.16,22051815068.0,22051815068.0,0.0,0.52,30.46,35.23
227,688246,嘉和美康,35.1,7.54,2.46,263439.0,947386715.0,21.45,39.0,32.0,32.0,32.64,1.68,19.15,-20.87,3.49,4829254490.0,4829254490.0,0.2,0.31,34.07,50.97
228,603200,上海洗霸,82.42,7.5,5.75,175758.0,1439517915.0,10.21,84.34,76.51,76.53,76.67,1.93,10.02,90.8,13.32,14463070089.0,14463070089.0,0.0,-0.01,0.5,15.86
229,688377,迪威尔,41.49,7.46,2.88,33263.0,134286381.0,8.55,41.5,38.2,38.62,38.61,1.08,1.71,67.52,4.34,8076733830.0,8076733830.0,0.29,0.19,1.2,13.05
230,300499,高澜股份,33.19,7.41,2.29,580489.0,1878794838.51,10.65,33.95,30.66,30.9,30.9,1.42,21.39,221.95,7.32,10131199839.0,9007886679.0,0.03,0.24,15.2,8.18
231,301312,智立方,54.11,7.4,3.73,76671.0,407551379.96,8.93,54.88,50.38,50.6,50.38,2.37,12.66,70.3,5.32,6557082915.0,3276510114.0,-0.04,0.0,13.68,8.28
232,920932,科达自控,24.43,7.34,1.67,141765.0,353182289.94,12.83,26.04,23.12,23.49,22.76,2.62,16.33,865.27,3.69,2573709051.0,2120845157.0,0.0,0.08,4.71,13.42
233,688663,新风光,46.2,7.32,3.15,87113.0,401340079.0,12.64,48.33,42.89,42.89,43.05,2.66,6.16,59.0,4.78,6531872886.0,6531872886.0,0.0,-0.09,13.77,19.16
234,300582,英飞特,18.2,7.31,1.24,293197.0,517555983.06,9.73,18.39,16.74,16.81,16.96,1.25,13.23,-51.73,4.1,5433364082.0,4032025507.0,0.05,0.5,16.89,13.96
235,301449,天溯计量,86.73,7.31,5.91,59957.0,511088270.3,11.79,90.13,80.6,80.6,80.82,1.59,43.09,45.62,4.97,5656304408.0,1206697127.0,-0.03,-0.21,135.68,2.72
236,300363,博腾股份,29.41,7.3,2.0,415960.0,1201694156.8,12.29,30.4,27.03,27.39,27.41,2.57,8.34,150.0,3.0,15982634396.0,14671366283.0,0.14,0.0,19.55,26.55
237,000561,烽火电子,13.7,7.28,0.93,1593994.0,2163600286.91,12.06,14.05,12.51,12.51,12.77,1.59,22.25,-101.23,3.75,11837049861.0,9814626858.0,0.0,0.22,27.09,12.11
238,688119,中钢洛耐,8.42,7.26,0.57,1064858.0,927916994.0,20.13,9.33,7.75,7.83,7.85,1.09,9.47,313.24,3.18,9472500000.0,9472500000.0,0.0,0.24,93.56,50.63
239,920556,雅达股份,11.98,7.25,0.81,228740.0,269491664.74,13.97,12.5,10.94,11.14,11.17,3.01,19.47,71.51,3.72,1932556096.0,1407635193.0,0.25,0.25,7.25,19.09
240,300977,深圳瑞捷,23.42,7.23,1.58,131316.0,310033559.38,18.64,25.17,21.1,21.21,21.84,2.69,13.85,98.56,2.57,3565149946.0,2220264784.0,0.04,0.77,25.44,36.24
241,600825,新华传媒,7.43,7.22,0.5,984037.0,727844147.0,10.68,7.62,6.88,6.88,6.93,2.35,9.42,462.09,3.17,7763516726.0,7763516726.0,0.0,0.68,12.75,20.23
242,920208,青矩技术,28.19,7.19,1.89,69246.0,191293157.86,9.89,28.6,26.0,26.36,26.3,3.16,7.08,28.02,3.81,3771950377.0,2755598266.0,0.0,0.18,8.63,14.08
243,603496,恒为科技,38.5,7.18,2.58,705376.0,2712372508.0,7.74,39.51,36.73,37.5,35.92,1.86,22.03,236.99,8.85,12328055856.0,12328055856.0,-0.18,-2.56,35.04,41.13
244,688327,云从科技-UW,17.99,7.15,1.2,1213175.0,2211098803.0,13.16,19.17,16.96,16.97,16.79,2.02,14.56,-45.27,19.68,18683487875.0,14993604310.0,0.06,0.17,20.41,25.19
245,600226,亨通股份,6.0,7.14,0.4,1750494.0,1031669399.0,8.57,6.08,5.6,5.63,5.6,1.3,5.89,70.95,4.94,17846287344.0,17846287344.0,0.17,0.33,39.21,12.57
246,300098,高新兴,7.05,7.14,0.47,2649857.0,1847024375.69,11.85,7.34,6.56,6.58,6.58,1.88,17.19,144.58,4.51,12251365039.0,10869292570.0,0.14,0.28,30.56,15.57
247,301629,矽电股份,276.3,7.09,18.3,27180.0,734012536.21,10.44,282.36,255.42,255.42,258.0,0.85,26.05,345.02,9.89,11529245806.0,2882283960.0,-0.01,0.2,46.36,26.63
248,002065,东华软件,10.89,7.08,0.72,3755730.0,4067429389.75,10.42,11.19,10.13,10.15,10.17,3.12,12.92,74.7,2.86,34907703064.0,31667266758.0,0.09,0.0,8.79,19.02
249,002209,达 意 隆,17.25,7.08,1.14,184786.0,311345208.95,7.39,17.3,16.11,16.25,16.11,2.72,11.82,24.94,4.18,3433251113.0,2696397922.0,0.0,0.06,18.39,7.01
250,002490,山东墨龙,8.8,7.06,0.58,1688538.0,1455695054.18,13.87,9.04,7.9,8.2,8.22,1.82,31.17,969.58,14.1,7021065920.0,4767153600.0,-0.11,0.0,25.0,35.38
251,688518,联赢激光,29.41,7.06,1.94,225454.0,645001642.0,8.63,29.62,27.25,27.33,27.47,1.54,6.61,69.65,3.13,10038371044.0,10038371044.0,0.0,0.03,27.15,21.08
252,600343,航天动力,48.99,7.01,3.21,1019991.0,4864828409.0,7.65,49.0,45.5,45.88,45.78,1.09,15.98,-214.63,23.05,31265728989.0,31265728989.0,0.0,1.26,244.51,0.04
253,688330,宏力达,42.91,7.01,2.81,70223.0,291011562.0,9.35,43.45,39.7,40.9,40.1,2.33,5.02,31.11,1.55,6007400000.0,6007400000.0,0.28,0.02,18.7,18.77
254,300339,润和软件,59.0,6.98,3.85,1105805.0,6386057252.03,7.4,59.73,55.65,55.68,55.15,1.87,14.22,448.52,13.25,46988239619.0,45883513353.0,0.05,0.08,-0.02,19.19
255,600989,宝丰能源,20.74,6.96,1.35,1161293.0,2376867860.0,7.63,21.03,19.55,19.6,19.39,2.08,1.58,12.75,3.31,152093886400.0,152093886400.0,0.0,-0.1,24.04,5.65
256,688726,拉普拉斯,42.15,6.95,2.74,182187.0,768698115.0,10.4,43.68,39.58,39.58,39.41,1.92,8.28,21.79,4.25,17084498866.0,9269816579.0,-0.07,0.02,-3.5,17.08
257,688591,泰凌微,49.7,6.93,3.22,201608.0,987889448.0,11.17,51.37,46.18,46.18,46.48,2.08,11.97,64.24,4.83,11964953739.0,8371336593.0,0.04,0.18,-0.3,16.78
258,688411,海博思创,235.27,6.91,15.21,65990.0,1540393447.0,10.78,242.06,218.34,220.01,220.06,1.58,17.4,51.04,9.46,42370360593.0,8924627250.0,0.0,0.29,-18.2,-5.91
259,600570,恒生电子,35.13,6.81,2.24,2519429.0,8889744002.0,10.55,36.18,32.71,32.71,32.89,3.54,13.3,109.65,7.36,66540818763.0,66540818763.0,-0.03,0.11,12.34,16.52
260,001373,翔腾新材,39.59,6.8,2.52,45359.0,175236142.89,9.12,39.95,36.57,36.88,37.07,1.27,13.69,-111.6,3.13,2719313896.0,1311685270.0,0.03,0.41,33.48,22.65
261,688629,华丰科技,109.47,6.78,6.95,259636.0,2773685233.0,12.9,114.0,100.78,101.9,102.52,1.34,14.28,169.67,29.97,50464885210.0,19899790155.0,0.01,-0.02,34.77,9.4
262,301165,锐捷网络,88.64,6.78,5.63,183594.0,1600729705.56,8.32,90.29,83.38,83.7,83.01,1.44,2.31,77.72,14.21,70509090869.0,70509090869.0,-0.83,-0.81,6.08,-0.18
263,002088,鲁阳节能,12.46,6.77,0.79,224342.0,276008209.95,8.65,12.76,11.75,11.86,11.67,1.61,4.44,46.36,2.46,6393507422.0,6302160570.0,0.32,0.56,5.86,19.01
264,002945,华林证券,20.2,6.77,1.28,1322433.0,2662497253.94,12.74,20.81,18.4,18.45,18.92,1.15,4.9,92.95,7.58,54540000000.0,54540000000.0,0.4,0.95,22.95,31.77
265,300451,创业慧康,6.63,6.76,0.42,2895785.0,1908592307.78,11.11,6.99,6.3,6.31,6.21,1.69,18.97,-63.02,2.39,10270696708.0,10121979695.0,0.0,0.76,46.36,36.98
266,688041,海光信息,251.5,6.76,15.93,456354.0,11428040798.0,6.86,255.97,239.8,239.81,235.57,1.39,1.96,223.52,26.7,584571029887.0,584571029887.0,-0.02,0.09,9.95,12.07
267,300781,因赛集团,50.88,6.71,3.2,388452.0,1974657851.15,17.76,54.8,46.33,46.33,47.68,1.65,32.06,228.81,12.51,8353241299.0,6164978944.0,-0.04,0.81,37.11,46.29
268,688790,昂瑞微-UW,171.8,6.71,10.8,33876.0,577128519.0,12.41,179.0,159.02,159.62,161.0,1.29,28.1,-204.31,6.01,17099543998.0,2071507878.0,0.02,-0.27,106.84,16.25
269,301302,华如科技,27.88,6.7,1.75,242926.0,694446815.27,10.98,30.26,27.39,27.39,26.13,2.69,17.48,-23.39,2.77,4345516200.0,3875041200.0,0.0,-0.14,23.8,21.91
270,300943,春晖智控,25.8,6.7,1.62,380772.0,994998386.75,11.58,27.4,24.6,24.6,24.18,1.61,28.34,97.21,5.31,5258556000.0,3465979405.0,0.04,-0.04,35.93,24.16
271,300895,铜牛信息,56.71,6.7,3.56,161368.0,899857026.63,11.46,59.38,53.29,53.34,53.15,1.46,11.68,-102.4,10.2,7984805258.0,7835748524.0,0.0,-0.04,33.37,28.45
272,603811,诚意药业,12.28,6.69,0.77,295360.0,357575851.0,7.65,12.35,11.47,11.58,11.51,2.69,9.02,21.12,3.04,4019297050.0,4019297050.0,0.0,0.24,-3.08,16.95
