序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
137,688257,新锐股份,45.05,7.83,3.27,94117.0,414423251.0,8.78,45.68,42.01,42.5,41.78,1.22,3.73,51.57,4.91,11371003105.0,11371003105.0,-0.44,-0.71,103.94,31.42
138,301499,维科精密,32.55,7.82,2.36,87999.0,281773921.0,10.43,33.48,30.33,30.4,30.19,2.6,25.46,96.8,3.52,4500195888.0,1125048988.0,0.34,0.34,24.66,10.6
139,300751,迈为股份,238.0,7.8,17.22,145241.0,3385113257.75,8.09,239.0,221.13,228.0,220.78,0.86,7.51,75.2,8.46,66498391428.0,46017873342.0,0.26,0.31,144.18,15.54
140,603272,联翔股份,23.17,7.77,1.67,73924.0,169186820.0,9.72,23.58,21.49,21.7,21.5,1.96,7.13,820.7,4.3,2401037590.0,2401037590.0,0.13,0.0,13.02,15.22
141,688028,沃尔德,77.0,7.77,5.55,107143.0,814839432.0,16.24,81.1,69.5,70.82,71.45,1.12,7.1,122.09,5.93,11623073000.0,11623073000.0,-0.06,-0.03,74.21,19.31
142,688597,煜邦电力,9.93,7.7,0.71,294333.0,294236236.0,11.39,10.5,9.45,9.5,9.22,4.11,8.76,68.82,3.98,3337075840.0,3337075840.0,0.1,-0.3,15.6,20.95
143,000659,珠海中富,4.48,7.69,0.32,940247.0,398207808.72,12.98,4.56,4.02,4.12,4.16,1.23,7.31,-80.56,33.88,5759947290.0,5759947290.0,0.0,-1.54,55.02,10.34
144,688120,华海清科,195.5,7.68,13.94,123684.0,2365116288.0,7.36,196.66,183.3,185.08,181.56,1.72,3.5,65.52,9.58,69138964241.0,69138964241.0,0.17,0.26,37.98,30.26
145,002414,高德红外,17.97,7.67,1.28,1851136.0,3331065064.86,8.51,18.36,16.94,17.01,16.69,1.31,5.45,98.91,11.08,76745127861.0,61073065385.0,0.0,0.28,48.27,22.49
146,688361,中科飞测,212.0,7.63,15.02,103589.0,2169591660.0,14.15,220.88,193.0,198.95,196.98,1.35,4.17,-3787.87,14.76,74234606244.0,52637703872.0,-0.06,1.03,77.05,38.57
147,920942,恒立钻具,35.73,7.62,2.53,58689.0,205850122.15,9.88,36.1,32.82,33.3,33.2,2.17,14.18,77.73,4.38,2191217283.0,1478377057.0,-0.06,-0.14,-23.36,16.31
148,603499,翔港科技,23.6,7.62,1.67,114747.0,263293698.0,8.12,23.67,21.89,21.93,21.93,1.43,3.79,56.1,8.17,7141227604.0,7141227604.0,0.21,0.38,42.86,15.46
149,688270,臻镭科技,195.4,7.61,13.81,246871.0,4819690615.0,10.34,202.0,183.22,185.07,181.59,0.83,11.53,302.35,18.81,41825682640.0,41825682640.0,0.36,0.36,186.43,60.07
150,600433,冠豪高新,3.44,7.5,0.24,1410548.0,485338150.0,10.0,3.52,3.2,3.22,3.2,5.95,8.06,-47.87,1.35,6020960562.0,6020960562.0,0.0,-0.29,1.47,4.88
151,001309,德明利,273.03,7.48,19.01,193335.0,5181019960.96,10.24,279.0,253.0,258.0,254.02,1.53,12.02,-1715.57,25.28,61935670004.0,43923956260.0,1.23,1.29,44.13,17.74
152,300163,先锋新材,4.92,7.42,0.34,969136.0,482632732.59,14.85,5.29,4.61,4.62,4.58,1.54,21.36,18.04,3.97,2332080000.0,2232646588.0,0.0,-0.2,35.16,21.48
153,300161,华中数控,33.39,7.4,2.3,168143.0,551601860.77,9.01,33.75,30.95,31.21,31.09,1.84,8.62,-83.63,4.32,6634489691.0,6510879811.0,0.27,0.48,14.27,14.98
154,300056,中创环保,8.87,7.38,0.61,498595.0,435361628.41,8.84,9.0,8.27,8.27,8.26,2.31,12.95,-54.87,23.17,3419300229.0,3416282655.0,0.0,0.11,-15.68,7.91
155,300555,ST路通,16.02,7.3,1.09,60201.0,93654045.2,9.31,16.1,14.71,14.96,14.93,1.99,3.04,-66.25,6.74,3204000000.0,3171717505.0,0.0,-0.19,48.33,9.28
156,000510,新金路,15.5,7.27,1.05,1112895.0,1713832562.03,11.83,15.9,14.19,14.19,14.45,1.42,18.34,-96.05,8.14,10052425630.0,9403304664.0,0.26,0.65,182.33,33.85
157,603119,浙江荣泰,119.15,7.23,8.03,163357.0,1920123998.0,8.32,121.75,112.51,113.14,111.12,1.07,8.01,159.92,22.13,43339877173.0,24292240399.0,0.1,0.13,25.84,3.01
158,688372,伟测科技,141.0,7.22,9.49,94530.0,1289847633.0,11.63,143.87,128.58,135.0,131.51,1.47,6.34,77.87,7.41,21016591863.0,21016591863.0,0.67,0.79,74.14,29.25
159,688019,安集科技,302.58,7.22,20.38,73547.0,2159595938.0,7.65,302.58,281.0,284.45,282.2,1.44,4.36,62.88,15.35,51003626121.0,51003626121.0,0.25,0.86,45.64,38.85
160,002859,洁美科技,32.35,7.19,2.17,118927.0,375252175.73,8.15,32.55,30.09,30.21,30.18,2.15,2.93,59.43,4.76,13940822043.0,13121488320.0,-0.09,0.53,0.72,17.21
161,301575,艾芬达,55.36,7.16,3.7,44717.0,243600454.54,6.79,55.39,51.88,51.88,51.66,3.2,27.05,37.33,3.49,4798051200.0,915160201.0,0.0,0.18,-5.75,8.08
162,688160,步科股份,155.62,7.12,10.34,50347.0,770110272.0,12.31,161.88,144.0,145.3,145.28,1.0,5.99,238.08,11.16,14135307898.0,13072080000.0,0.08,0.08,84.41,2.05
163,001208,华菱线缆,25.44,7.12,1.69,872326.0,2207582883.1,8.13,26.13,24.2,24.35,23.75,0.91,33.12,132.15,5.61,16239634990.0,6700838684.0,0.04,0.36,110.42,5.82
164,688720,艾森股份,86.5,7.09,5.73,71680.0,608033961.0,13.01,91.29,80.78,82.26,80.77,1.13,12.71,165.84,7.55,7623533391.0,4877243853.0,-0.06,0.02,86.34,22.9
165,000559,万向钱潮,19.26,7.06,1.27,3425336.0,6596136837.2,8.78,19.79,18.21,18.21,17.99,1.07,10.33,61.93,6.79,63853803631.0,63838121562.0,0.1,-0.41,72.12,11.98
166,688360,德马科技,22.32,7.05,1.47,130124.0,283083040.0,7.24,22.35,20.84,20.85,20.85,2.01,5.16,40.21,4.01,5886803287.0,5631024301.0,0.04,0.22,5.93,4.99
167,300421,力星股份,34.64,7.05,2.28,393365.0,1350658617.54,7.66,35.23,32.75,32.75,32.36,0.92,17.08,147.9,8.03,10185215966.0,7979118654.0,0.03,0.26,70.47,-5.82
168,688661,和林微纳,86.65,7.04,5.7,127463.0,1094133357.0,9.47,88.66,80.99,80.99,80.95,1.09,8.39,268.38,10.63,13161080123.0,13161080123.0,0.41,0.64,81.54,67.41
169,300577,开润股份,22.36,7.04,1.47,87985.0,198512325.88,20.01,25.07,20.89,21.0,20.89,3.1,6.19,14.49,2.46,5362738483.0,3178804727.0,0.0,0.0,-4.44,4.63
170,688449,联芸科技,55.1,7.03,3.62,172702.0,935673729.0,8.55,55.89,51.49,52.0,51.48,1.72,5.89,211.08,13.78,25346000000.0,16155547839.0,0.04,0.2,1.42,21.96
171,003033,征和工业,74.33,7.0,4.86,41394.0,302312062.05,7.53,75.0,69.77,69.83,69.47,1.44,5.13,34.35,4.49,6076477500.0,6001691634.0,0.0,0.09,7.72,-5.44
172,002923,润都股份,13.95,6.98,0.91,202910.0,282309317.13,8.74,14.2,13.06,13.06,13.04,3.3,7.86,-64.07,4.46,4671761340.0,3600283420.0,0.07,0.07,6.49,14.81
173,603861,白云电器,14.6,6.96,0.95,608538.0,894379891.0,7.99,15.02,13.93,14.21,13.65,2.17,11.51,39.84,1.98,7891708143.0,7717362579.0,-0.07,-1.08,19.87,19.97
174,688503,聚和材料,84.95,6.91,5.49,240135.0,1980162060.0,10.68,87.3,78.81,81.06,79.46,1.37,11.95,64.52,4.24,20560757973.0,17068137435.0,-0.15,-0.06,38.94,39.26
175,688347,华虹公司,140.0,6.87,9.0,354387.0,4812390990.0,8.91,142.0,130.33,133.89,131.0,1.44,8.69,726.11,5.47,243265987020.0,57085000000.0,0.05,-0.07,22.16,29.79
176,603037,凯众股份,17.3,6.86,1.11,398994.0,685745591.0,10.75,17.81,16.07,16.17,16.19,1.5,14.99,59.42,4.76,4617684306.0,4604256738.0,0.12,-0.12,17.85,19.64
177,301392,汇成真空,146.8,6.83,9.38,55565.0,796113348.39,7.81,147.8,137.07,139.0,137.42,1.89,13.62,623.63,20.24,14680000000.0,5988839735.0,0.0,0.08,-0.74,13.76
178,301225,恒勃股份,154.2,6.82,9.85,30595.0,465877404.07,10.93,159.78,144.0,145.0,144.35,1.37,10.24,126.95,10.39,15941196000.0,4607804400.0,0.48,0.37,68.82,-6.83
179,000636,风华高科,18.84,6.8,1.2,822796.0,1530774587.54,9.86,19.33,17.59,17.69,17.64,2.22,7.11,71.56,1.74,21798128895.0,21798128895.0,0.11,0.0,21.16,15.72
180,301248,杰创智能,46.73,6.74,2.95,146482.0,670686821.41,9.64,47.61,43.39,43.78,43.78,0.86,13.04,236.56,4.7,7182634650.0,5249120151.0,0.06,0.17,81.55,45.21
181,002824,和胜股份,20.26,6.69,1.27,168919.0,335907707.91,7.9,20.43,18.93,19.03,18.99,2.35,8.93,47.15,2.78,6304483258.0,3832300216.0,0.1,0.1,8.75,4.43
182,603726,朗迪集团,26.54,6.67,1.66,143195.0,370181588.0,6.95,26.68,24.95,25.03,24.88,1.44,7.75,21.02,3.51,4927182848.0,4902102548.0,-0.04,0.0,6.89,9.67
183,603185,弘元绿能,29.17,6.65,1.82,433030.0,1237730518.0,8.45,29.75,27.44,27.55,27.35,1.11,6.38,63.5,1.64,19925350314.0,19807077632.0,0.0,-0.03,33.2,-4.36
184,002270,华明装备,29.54,6.64,1.84,305089.0,900140994.97,5.23,30.26,28.81,29.14,27.7,1.71,3.4,34.18,8.84,26474499232.0,26473933541.0,0.07,0.03,28.05,17.97
185,600257,大湖股份,7.43,6.6,0.46,681302.0,504151738.0,10.19,7.67,6.96,7.07,6.97,1.54,14.16,-4741.47,4.49,3575592307.0,3575592307.0,-0.13,0.41,31.5,18.31
186,301459,丰茂股份,46.58,6.59,2.88,31182.0,143828734.04,8.49,47.8,44.09,44.14,43.7,2.72,11.95,42.82,3.89,4849994376.0,1215691001.0,0.0,0.0,14.05,4.96
187,300582,英飞特,19.29,6.57,1.19,346517.0,673678373.74,9.12,20.0,18.35,18.38,18.1,1.63,15.64,-54.83,4.35,5758768854.0,4273503957.0,0.1,0.1,23.5,20.79
188,301538,骏鼎达,91.61,6.55,5.63,51714.0,471022506.68,11.24,96.17,86.51,86.6,85.98,1.91,16.56,39.26,5.23,7182224000.0,2860034060.0,0.0,-0.09,12.4,14.26
189,002185,华天科技,12.7,6.54,0.78,3286180.0,4092600829.17,7.72,12.84,11.92,12.05,11.92,2.65,10.09,57.2,2.36,41387796980.0,41378375155.0,0.08,0.0,3.5,15.77
190,600348,华阳股份,8.86,6.49,0.54,1503342.0,1326699601.0,5.41,9.03,8.58,8.6,8.32,2.34,4.17,21.32,1.16,31962450000.0,31962450000.0,0.0,0.0,12.72,7.26
191,300304,云意电气,12.34,6.47,0.75,543058.0,661397271.32,7.16,12.43,11.6,11.62,11.59,2.17,6.35,24.54,3.23,10836293480.0,10557307873.0,0.08,0.08,3.01,6.01
192,301049,超越科技,24.22,6.46,1.47,64975.0,155666595.85,14.51,25.77,22.47,22.86,22.75,2.83,15.17,-19.5,3.82,2282815749.0,1037254415.0,0.37,1.3,4.17,12.76
193,300801,泰和科技,33.39,6.44,2.02,240403.0,786834408.0,8.64,33.97,31.26,31.38,31.37,1.53,17.61,61.62,2.91,7293377700.0,4557438664.0,0.0,0.09,23.53,20.85
194,300943,春晖智控,24.94,6.44,1.51,221730.0,542046511.54,13.1,26.07,23.0,23.43,23.43,0.74,16.51,93.97,5.13,5083270800.0,3350446758.0,0.04,0.04,36.36,20.02
195,603090,宏盛股份,78.65,6.43,4.75,72256.0,560962157.0,12.14,81.29,72.32,73.92,73.9,1.02,7.23,91.63,12.83,7865000000.0,7865000000.0,0.25,0.17,58.25,41.84
196,002357,富临运业,12.4,6.35,0.74,224825.0,277386089.58,10.12,12.75,11.57,11.66,11.66,1.56,7.17,18.73,2.28,3887264046.0,3887124546.0,0.32,0.49,24.75,16.21
197,603867,新化股份,27.64,6.35,1.65,143706.0,388327655.0,8.39,27.98,25.8,26.4,25.99,2.11,6.66,24.37,2.05,6011333577.0,5961581577.0,0.0,0.0,-4.66,8.82
198,301205,联特科技,209.44,6.31,12.44,134886.0,2850842066.2,10.91,223.5,202.0,203.99,197.0,1.02,19.85,249.16,17.13,27173583360.0,14233182163.0,0.0,-0.08,119.88,24.29
199,601231,环旭电子,32.5,6.31,1.93,831624.0,2702507185.0,8.57,33.62,31.0,31.17,30.57,1.84,3.65,43.98,3.56,74078680975.0,74078680975.0,-0.43,-0.52,51.73,8.33
200,301076,新瀚新材,49.38,6.26,2.91,152224.0,741297038.02,7.19,50.08,46.74,46.8,46.47,1.55,13.86,125.7,7.37,8635633656.0,5422494438.0,0.04,0.2,-3.23,0.14
201,688691,灿芯股份,142.35,6.22,8.33,89412.0,1267609045.0,7.98,146.0,135.31,136.74,134.02,0.85,12.51,-135.58,13.62,17082000000.0,10173044174.0,-0.11,-0.13,-5.89,39.59
202,688689,银河微电,31.4,6.22,1.84,70126.0,216873070.0,7.04,31.7,29.62,29.63,29.56,2.67,5.44,65.58,3.35,4047562395.0,4047562395.0,0.13,0.03,14.56,10.64
203,688066,航天宏图,41.37,6.19,2.41,415221.0,1698260654.0,15.71,44.04,37.92,39.94,38.96,0.77,15.89,-22.12,25.78,10809061386.0,10809061386.0,0.0,-0.74,25.14,27.06
204,605287,德才股份,39.52,6.18,2.3,142983.0,534217354.0,14.54,40.22,34.81,37.22,37.22,1.78,10.21,84.57,3.56,5532800000.0,5532800000.0,1.28,1.78,49.19,52.47
205,300328,宜安科技,18.27,6.16,1.06,683266.0,1229730352.6,11.5,19.06,17.08,17.17,17.21,1.73,9.95,27585.18,11.52,12614039172.0,12539920066.0,-0.11,-0.22,20.67,7.03
206,600858,银座股份,7.07,6.16,0.41,765995.0,532404627.0,10.81,7.33,6.61,6.69,6.66,1.35,14.8,31.29,1.35,3676870784.0,3659064565.0,-0.14,0.14,21.69,13.12
207,002452,长高电新,9.5,6.15,0.55,893399.0,856591644.0,5.36,9.85,9.37,9.67,8.95,4.1,17.32,21.8,2.28,5893154808.0,4901095505.0,0.0,-0.21,25.5,15.43
208,001280,中国铀业,74.4,6.13,4.3,421734.0,3124961440.92,8.47,75.96,70.02,70.03,70.1,1.19,26.68,96.2,9.38,153872727259.0,11761692070.0,0.0,-0.08,315.87,22.13
209,300611,美力科技,29.5,6.12,1.7,174620.0,506982551.45,5.43,29.5,27.99,28.0,27.8,2.12,11.77,39.99,5.07,6226703060.0,4374937910.0,0.0,0.03,-8.64,8.22
210,688119,中钢洛耐,8.52,6.1,0.49,753823.0,639290878.0,11.58,9.06,8.13,8.25,8.03,0.74,6.7,316.96,3.22,9585000000.0,9585000000.0,0.0,-0.12,86.84,52.42
211,688416,恒烁股份,73.5,6.09,4.22,114206.0,823417246.0,8.31,75.26,69.5,70.9,69.28,1.5,17.49,-48.0,4.8,6100918142.0,4800485876.0,0.1,0.68,31.93,33.32
212,688025,杰普特,145.0,6.07,8.3,33201.0,478579738.0,7.22,147.87,138.0,138.0,136.7,1.11,3.49,50.72,6.25,13782166335.0,13782166335.0,0.06,0.13,3.57,2.42
213,605116,奥锐特,34.43,6.04,1.96,69244.0,234380036.0,6.74,34.8,32.61,33.45,32.47,0.61,1.7,29.67,5.54,13984888747.0,13984888747.0,0.2,0.32,57.0,37.45
214,600509,天富能源,8.96,6.04,0.51,1063659.0,945970186.0,8.99,9.22,8.46,8.49,8.45,2.5,7.74,24.68,1.58,12314600767.0,12314600767.0,-0.11,0.11,7.82,8.47
215,688536,思瑞浦,178.67,6.04,10.17,55519.0,971782063.0,6.77,180.0,168.59,168.59,168.5,1.45,4.19,146.65,4.25,24638296229.0,23691899999.0,0.15,0.08,15.16,11.75
216,603012,创力集团,7.57,6.02,0.43,517933.0,389775485.0,8.26,7.76,7.17,7.17,7.14,1.21,8.01,41.7,1.29,4894005000.0,4894005000.0,-0.13,0.13,20.93,25.33
217,000021,深科技,29.79,6.01,1.69,2240574.0,6550968469.07,7.76,30.19,28.01,28.8,28.1,1.92,14.26,46.47,3.68,46820362631.0,46812875659.0,0.0,0.13,7.04,17.84
218,603256,宏和科技,40.29,6.0,2.28,413150.0,1642574617.0,7.68,41.3,38.38,38.6,38.01,1.57,4.7,191.51,22.33,35444220975.0,35444220975.0,-0.02,0.05,20.13,9.45
219,300885,海昌新材,30.28,5.99,1.71,263571.0,796100305.64,8.23,31.32,28.97,29.08,28.57,1.0,15.78,132.27,8.55,7514036504.0,5057298227.0,-0.07,-0.16,35.0,-10.36
220,688418,震有科技,60.8,5.98,3.43,236934.0,1453156502.0,10.27,64.39,58.5,60.1,57.37,0.78,12.3,-186.09,13.41,11707321747.0,11707321747.0,0.18,-0.07,99.34,39.83
221,300570,太辰光,113.99,5.92,6.37,276234.0,3091344177.02,5.95,114.9,108.5,108.5,107.62,1.42,14.37,74.59,15.59,25890191569.0,21908082692.0,-0.02,0.01,10.54,-1.35
222,688766,普冉股份,189.88,5.91,10.6,124638.0,2342114934.0,12.36,198.16,176.0,183.0,179.28,1.0,8.42,357.05,12.37,28111563488.0,28111563488.0,0.24,0.57,66.56,49.26
223,688003,天准科技,67.54,5.91,3.77,80043.0,542300623.0,7.64,69.87,65.0,65.0,63.77,1.07,4.12,-648.91,7.02,13124406570.0,13124406570.0,-0.15,-0.1,29.34,14.67
224,688109,品茗科技,147.3,5.88,8.18,26786.0,391457743.0,7.69,149.9,139.2,141.9,139.12,0.83,3.4,179.85,14.59,11613470790.0,11613470790.0,0.0,0.0,3.48,15.89
225,301028,东亚机械,16.03,5.81,0.88,166944.0,266013255.24,7.06,16.31,15.24,15.31,15.15,1.56,6.72,24.05,3.73,6156316499.0,3982804791.0,0.06,0.0,21.99,9.95
226,603040,新坐标,88.48,5.81,4.86,27819.0,242866389.0,7.29,89.88,83.78,84.3,83.62,1.4,2.05,43.27,8.3,12073617678.0,12010642038.0,0.0,0.2,21.79,-3.82
227,000573,粤宏远Ａ,4.37,5.81,0.24,442849.0,189571533.24,9.2,4.48,4.1,4.17,4.13,2.94,7.0,28.2,1.7,2789286239.0,2766056259.0,0.23,0.69,-0.68,5.81
228,002716,湖南白银,11.15,5.79,0.61,4747226.0,5285396593.23,9.39,11.5,10.51,10.52,10.54,1.21,20.42,148.89,9.35,31477438403.0,25922124665.0,0.0,0.45,72.6,61.13
229,920139,华岭股份,24.42,5.76,1.33,212028.0,513655855.66,8.96,25.18,23.11,23.11,23.09,2.61,8.21,-172.15,6.15,6581370513.0,6308228564.0,0.04,-0.12,6.87,16.84
230,301413,安培龙,143.21,5.73,7.76,68498.0,965430229.19,7.94,146.2,135.45,135.45,135.45,1.09,11.66,144.53,11.26,14092148272.0,8413572320.0,0.14,0.51,-4.82,6.24
231,300950,德固特,25.51,5.72,1.38,145179.0,368405562.4,9.86,26.38,24.0,24.18,24.13,2.18,15.96,40.53,4.89,3904764680.0,2320460390.0,0.04,0.08,-24.41,11.59
232,600626,申达股份,5.37,5.71,0.29,539426.0,283993808.0,8.66,5.45,5.01,5.09,5.08,1.63,4.87,-209.36,2.21,7092398862.0,5949845673.0,0.0,0.0,0.56,11.18
233,688147,微导纳米,79.5,5.69,4.28,122577.0,953915519.0,7.27,81.27,75.8,76.88,75.22,1.35,2.66,110.65,12.69,36662003999.0,36662003999.0,-0.25,0.01,58.84,26.61
234,688352,颀中科技,14.14,5.68,0.76,321790.0,445103455.0,5.75,14.15,13.38,13.38,13.38,2.14,8.79,68.33,2.8,16812987252.0,5173559079.0,0.07,0.28,8.02,12.13
235,003031,中瓷电子,81.0,5.66,4.34,142434.0,1140299608.76,8.0,83.23,77.1,77.36,76.66,1.04,4.19,61.81,5.81,36535281579.0,27552692376.0,0.05,0.11,48.08,10.72
236,603933,睿能科技,24.47,5.66,1.31,139824.0,334714510.0,5.57,24.48,23.19,23.3,23.16,1.37,6.74,93.48,3.85,5078615750.0,5078615750.0,0.0,0.04,4.44,-6.1
237,002429,兆驰股份,9.19,5.63,0.49,2303648.0,2061859350.24,7.36,9.3,8.66,8.78,8.7,0.86,5.09,31.19,2.54,41602584178.0,41578620435.0,-0.11,-0.11,48.95,23.85
238,301630,同宇新材,191.37,5.62,10.18,15947.0,296394384.75,6.9,192.2,179.69,181.42,181.19,2.41,15.95,55.9,4.57,7654800000.0,1913700000.0,-0.01,-0.06,2.34,12.44
239,920896,旺成科技,23.13,5.62,1.23,65049.0,152507701.08,11.42,24.5,22.0,22.0,21.9,3.48,14.68,38.41,5.45,2341316671.0,1024721104.0,0.0,-0.3,1.18,8.8
240,688455,科捷智能,24.24,5.62,1.29,59275.0,140651397.0,8.5,24.56,22.61,22.97,22.95,1.42,5.06,-51.44,4.7,4073063344.0,2836823344.0,0.0,0.12,62.68,20.66
241,688392,骄成超声,152.3,5.61,8.09,23746.0,355625602.0,7.68,154.6,143.53,145.78,144.21,0.68,2.05,140.6,9.79,17626190728.0,17626190728.0,0.12,-0.18,34.65,35.74
242,605566,福莱蒽特,31.8,5.61,1.69,53466.0,167659500.0,6.21,31.99,30.12,30.28,30.11,2.07,4.01,73.81,2.12,4240212000.0,4240212000.0,0.06,0.09,18.79,0.98
243,300561,*ST汇科,24.69,5.6,1.31,150258.0,366901372.39,9.92,25.44,23.12,23.38,23.38,0.95,6.23,3999.65,13.5,8100985903.0,5951711502.0,0.0,-0.12,50.18,67.85
244,688281,华秦科技,94.24,5.6,5.0,54310.0,500426335.0,5.55,94.3,89.35,90.25,89.24,0.73,1.99,79.28,5.51,25687060412.0,25687060412.0,0.0,0.08,41.01,27.7
245,002975,博杰股份,82.32,5.59,4.36,86965.0,704120926.13,5.89,82.98,78.39,78.78,77.96,1.9,8.22,93.61,5.92,13196109456.0,8714311234.0,0.16,0.15,48.11,6.91
246,603353,和顺石油,31.98,5.58,1.69,126731.0,394426618.0,10.2,32.5,29.41,29.5,30.29,1.26,7.44,189.08,3.33,5497553880.0,5449967640.0,0.03,0.06,78.96,17.01
247,002870,香山股份,39.73,5.58,2.1,86266.0,337644855.0,6.75,40.1,37.56,37.56,37.63,1.61,6.69,43.47,3.1,5247365018.0,5123643573.0,0.0,0.15,-2.36,1.04
248,601869,长飞光纤,114.4,5.56,6.03,216227.0,2481447953.0,5.32,116.86,111.1,111.1,108.37,1.91,5.32,151.24,8.01,94712344355.0,46485103122.0,0.06,0.2,24.9,-1.68
249,301161,唯万密封,39.9,5.56,2.1,109891.0,440235597.02,7.2,40.98,38.26,38.45,37.8,1.65,9.16,51.45,5.2,4788000000.0,4788000000.0,0.23,0.1,5.28,5.39
250,601700,风范股份,6.12,5.52,0.32,1527863.0,946834977.0,7.41,6.38,5.95,6.15,5.8,3.0,13.38,244.99,2.74,6990549804.0,6990549804.0,-0.16,-0.65,29.39,8.13
251,002546,新联电子,8.26,5.49,0.43,2264476.0,1921248119.62,6.64,8.61,8.09,8.61,7.83,4.53,28.26,9.66,1.84,6889245533.0,6618177113.0,-0.12,-0.36,21.83,18.17
252,301285,鸿日达,70.31,5.49,3.66,43264.0,301001967.28,5.79,71.36,67.5,68.0,66.65,1.23,5.51,-582.78,14.26,14530967700.0,5519321500.0,-0.01,0.0,44.46,3.73
253,688515,裕太微-U,120.21,5.49,6.26,32220.0,379544550.0,8.24,121.99,112.6,114.0,113.95,1.58,6.47,-56.57,6.41,9616800000.0,5988790074.0,0.28,0.16,8.69,17.22
254,000551,创元科技,15.97,5.48,0.83,716113.0,1129940691.64,6.01,16.16,15.25,15.36,15.14,1.17,14.83,26.57,2.75,7741186745.0,7713228209.0,0.0,0.13,42.46,8.64
255,301566,达利凯普,23.68,5.48,1.23,329402.0,767191862.17,9.62,24.37,22.21,22.55,22.45,1.15,15.87,56.24,6.58,9472236800.0,4913619133.0,0.04,0.04,42.65,21.87
256,688008,澜起科技,142.59,5.47,7.39,646188.0,9066637555.0,5.92,144.0,136.0,138.1,135.2,1.51,5.64,75.11,13.3,163468957629.0,163468957629.0,-0.01,0.27,4.57,21.04
257,601100,恒立液压,118.8,5.47,6.16,151899.0,1790577047.0,6.57,120.4,113.0,113.0,112.64,1.11,1.13,57.25,9.34,159289533850.0,159289533850.0,0.45,0.52,28.81,8.09
258,002008,大族激光,47.16,5.46,2.44,541406.0,2498123731.96,6.48,47.41,44.51,45.0,44.72,1.14,5.66,42.18,2.86,48556096721.0,45119104830.0,0.0,0.17,28.4,14.49
259,300118,东方日升,18.58,5.45,0.96,1827604.0,3367301883.02,8.74,19.19,17.65,18.04,17.62,0.85,19.72,-17.02,2.01,21181457575.0,17220428566.0,0.38,0.38,82.34,26.74
260,300866,安克创新,110.7,5.45,5.72,114196.0,1256894109.9,6.48,112.49,105.69,105.86,104.98,2.12,3.71,23.03,6.0,59352787241.0,34032522033.0,-0.09,0.04,-9.37,-3.23
261,603897,长城科技,28.23,5.45,1.46,133861.0,374540916.0,4.78,28.48,27.2,27.2,26.77,2.35,6.48,20.34,2.42,5827679275.0,5827679275.0,0.04,0.21,10.23,3.79
262,300223,北京君正,123.8,5.43,6.38,434552.0,5320086554.38,7.49,126.31,117.51,120.0,117.42,1.25,10.33,175.19,4.82,59738541507.0,52066616758.0,0.0,0.15,47.73,16.75
263,688037,芯源微,220.45,5.43,11.36,123630.0,2723175474.0,15.82,238.08,205.0,215.36,209.09,0.97,6.13,-3317.35,16.42,44448737403.0,44448737403.0,0.2,-0.7,76.13,48.44
264,920690,捷众科技,35.95,5.43,1.85,30704.0,109204046.4,7.07,36.27,33.86,33.96,34.1,1.63,7.12,33.5,4.08,2383485000.0,1549411926.0,0.39,0.08,8.84,7.86
265,920580,科创新材,16.53,5.42,0.85,68750.0,112535009.7,8.29,16.98,15.68,15.74,15.68,2.14,14.6,93.86,4.24,1421580000.0,778629500.0,0.06,0.55,2.04,11.39
266,002989,中天精装,31.58,5.41,1.62,104691.0,323798213.46,7.61,32.16,29.88,30.65,29.96,1.41,5.71,-76.96,4.25,6366759860.0,5789532725.0,0.51,0.7,19.21,2.4
267,603089,正裕工业,13.85,5.4,0.71,167256.0,227810908.0,5.78,13.89,13.13,13.18,13.14,2.98,6.97,18.9,2.22,3324460762.0,3324460762.0,-0.07,-0.07,-13.22,9.31
268,688556,高测股份,14.44,5.4,0.74,750255.0,1068170968.0,9.05,14.73,13.49,13.7,13.7,0.95,9.03,-110.21,3.07,11996375607.0,11996375607.0,0.0,0.28,29.16,26.44
269,603115,海星股份,22.04,5.4,1.13,101993.0,222964173.0,10.33,22.99,20.83,20.97,20.91,1.91,4.22,27.18,2.58,5331264416.0,5331264416.0,0.09,0.14,18.11,17.8
270,300656,民德电子,25.08,5.38,1.28,118004.0,293166839.09,8.7,25.73,23.66,24.28,23.8,1.71,8.88,-287.35,4.38,4291816806.0,3333079131.0,-0.16,-0.2,5.33,13.9
271,688175,高凌信息,32.57,5.37,1.66,42524.0,136341867.0,6.21,32.98,31.06,31.06,30.91,1.43,3.29,-97.22,2.42,4211854690.0,4211854690.0,0.22,-0.03,36.85,1.12
272,603997,继峰股份,14.37,5.35,0.73,175903.0,246495698.0,6.16,14.5,13.66,13.76,13.64,1.4,1.38,54.61,3.53,18282446096.0,18282446096.0,-0.21,0.84,14.14,3.38
273,301095,广立微,82.99,5.34,4.21,123697.0,1006582469.19,8.43,85.33,78.69,78.98,78.78,1.41,7.09,336.76,5.3,16621327493.0,14482114762.0,0.04,0.0,8.48,15.73
